Entity,Code,Day,Daily hospital occupancy
Australia,AUS,2022-06-17,2815
Australia,AUS,2022-06-18,2905
Australia,AUS,2022-06-19,3006
Australia,AUS,2022-06-20,3055
Australia,AUS,2022-06-21,3022
Australia,AUS,2022-06-22,3043
Australia,AUS,2022-06-23,2987
Australia,AUS,2022-06-24,3046
Australia,AUS,2022-06-25,3118
Australia,AUS,2022-06-26,3133
Australia,AUS,2022-06-27,3276
Australia,AUS,2022-06-28,3224
Australia,AUS,2022-06-29,3267
Australia,AUS,2022-06-30,3273
Australia,AUS,2022-07-01,3329
Australia,AUS,2022-07-02,3415
Australia,AUS,2022-07-03,3511
Australia,AUS,2022-07-04,3740
Australia,AUS,2022-07-05,3781
Australia,AUS,2022-07-06,3899
Australia,AUS,2022-07-07,3977
Australia,AUS,2022-07-08,4024
Australia,AUS,2022-07-09,4112
Australia,AUS,2022-07-10,4327
Australia,AUS,2022-07-11,4468
Australia,AUS,2022-07-12,4477
Australia,AUS,2022-07-13,4512
Australia,AUS,2022-07-14,4602
Australia,AUS,2022-07-15,4740
Australia,AUS,2022-07-16,4719
Australia,AUS,2022-07-17,5001
Australia,AUS,2022-07-18,5239
Australia,AUS,2022-07-19,5357
Australia,AUS,2022-07-20,5360
Australia,AUS,2022-07-21,5307
Australia,AUS,2022-07-22,5251
Australia,AUS,2022-07-23,5362
Australia,AUS,2022-07-24,5439
Australia,AUS,2022-07-25,5571
Australia,AUS,2022-07-26,5364
Australia,AUS,2022-07-27,5232
Australia,AUS,2022-07-28,5104
Australia,AUS,2022-07-29,5032
Australia,AUS,2022-07-30,4925
Australia,AUS,2022-07-31,4992
Australia,AUS,2022-08-01,5002
Australia,AUS,2022-08-02,4851
Australia,AUS,2022-08-03,4702
Australia,AUS,2022-08-04,4613
Australia,AUS,2022-08-05,4478
Australia,AUS,2022-08-06,4431
Australia,AUS,2022-08-07,4484
Australia,AUS,2022-08-08,4611
Australia,AUS,2022-08-09,4415
Australia,AUS,2022-08-10,4274
Australia,AUS,2022-08-11,4098
Australia,AUS,2022-08-12,3974
Australia,AUS,2022-08-13,3991
Australia,AUS,2022-08-14,4013
Australia,AUS,2022-08-15,3982
Australia,AUS,2022-08-16,3807
Australia,AUS,2022-08-17,3726
Australia,AUS,2022-08-18,3619
Australia,AUS,2022-08-19,3477
Australia,AUS,2022-08-20,3433
Australia,AUS,2022-08-21,3429
Australia,AUS,2022-08-22,3457
Australia,AUS,2022-08-23,3324
Australia,AUS,2022-08-24,3237
Australia,AUS,2022-08-25,3054
Australia,AUS,2022-08-26,3015
Australia,AUS,2022-08-27,3010
Australia,AUS,2022-08-28,3036
Australia,AUS,2022-08-29,3004
Australia,AUS,2022-08-30,2933
Australia,AUS,2022-08-31,2860
Australia,AUS,2022-09-01,2762
Australia,AUS,2022-09-02,2718
Australia,AUS,2022-09-03,2701
Australia,AUS,2022-09-04,2694
Australia,AUS,2022-09-05,2599
Australia,AUS,2022-09-06,2460
Australia,AUS,2022-09-07,2388
Australia,AUS,2022-09-08,2330
Australia,AUS,2022-09-09,2330
Australia,AUS,2022-09-10,2330
Australia,AUS,2022-09-11,2330
Australia,AUS,2022-09-12,2330
Australia,AUS,2022-09-13,2330
Australia,AUS,2022-09-14,2330
Australia,AUS,2022-09-15,2001
Australia,AUS,2022-09-16,1946
Australia,AUS,2022-09-17,1947
Australia,AUS,2022-09-18,1947
Australia,AUS,2022-09-19,1947
Australia,AUS,2022-09-20,1947
Australia,AUS,2022-09-21,1947
Australia,AUS,2022-09-22,1781
Australia,AUS,2022-09-23,1781
Australia,AUS,2022-09-24,1781
Australia,AUS,2022-09-25,1781
Australia,AUS,2022-09-26,1781
Australia,AUS,2022-09-27,1781
Australia,AUS,2022-09-28,1781
Australia,AUS,2022-09-29,1563
Australia,AUS,2022-09-30,1563
Australia,AUS,2022-10-01,1563
Australia,AUS,2022-10-02,1563
Australia,AUS,2022-10-03,1563
Australia,AUS,2022-10-04,1563
Australia,AUS,2022-10-05,1563
Australia,AUS,2022-10-06,1465
Austria,AUT,2020-04-01,1071
Austria,AUT,2020-04-02,1042
Austria,AUT,2020-04-03,1074
Austria,AUT,2020-04-04,1071
Austria,AUT,2020-04-05,956
Austria,AUT,2020-04-06,1074
Austria,AUT,2020-04-07,1100
Austria,AUT,2020-04-08,1096
Austria,AUT,2020-04-09,1086
Austria,AUT,2020-04-10,1032
Austria,AUT,2020-04-11,1035
Austria,AUT,2020-04-12,1035
Austria,AUT,2020-04-13,981
Austria,AUT,2020-04-14,1002
Austria,AUT,2020-04-15,1001
Austria,AUT,2020-04-16,967
Austria,AUT,2020-04-17,909
Austria,AUT,2020-04-18,855
Austria,AUT,2020-04-19,817
Austria,AUT,2020-04-20,805
Austria,AUT,2020-04-21,756
Austria,AUT,2020-04-22,700
Austria,AUT,2020-04-23,677
Austria,AUT,2020-04-24,651
Austria,AUT,2020-04-25,608
Austria,AUT,2020-04-26,594
Austria,AUT,2020-04-27,579
Austria,AUT,2020-04-28,561
Austria,AUT,2020-04-29,517
Austria,AUT,2020-04-30,500
Austria,AUT,2020-05-01,472
Austria,AUT,2020-05-02,428
Austria,AUT,2020-05-03,422
Austria,AUT,2020-05-04,420
Austria,AUT,2020-05-05,418
Austria,AUT,2020-05-06,418
Austria,AUT,2020-05-07,360
Austria,AUT,2020-05-08,339
Austria,AUT,2020-05-09,309
Austria,AUT,2020-05-10,291
Austria,AUT,2020-05-11,279
Austria,AUT,2020-05-12,264
Austria,AUT,2020-05-13,243
Austria,AUT,2020-05-14,234
Austria,AUT,2020-05-15,212
Austria,AUT,2020-05-16,208
Austria,AUT,2020-05-17,197
Austria,AUT,2020-05-18,196
Austria,AUT,2020-05-19,182
Austria,AUT,2020-05-20,174
Austria,AUT,2020-05-21,188
Austria,AUT,2020-05-22,159
Austria,AUT,2020-05-23,144
Austria,AUT,2020-05-24,137
Austria,AUT,2020-05-25,139
Austria,AUT,2020-05-26,127
Austria,AUT,2020-05-27,116
Austria,AUT,2020-05-28,107
Austria,AUT,2020-05-29,103
Austria,AUT,2020-05-30,98
Austria,AUT,2020-05-31,97
Austria,AUT,2020-06-01,97
Austria,AUT,2020-06-02,88
Austria,AUT,2020-06-03,87
Austria,AUT,2020-06-04,87
Austria,AUT,2020-06-05,75
Austria,AUT,2020-06-06,72
Austria,AUT,2020-06-07,69
Austria,AUT,2020-06-08,82
Austria,AUT,2020-06-09,84
Austria,AUT,2020-06-10,80
Austria,AUT,2020-06-11,81
Austria,AUT,2020-06-12,69
Austria,AUT,2020-06-13,72
Austria,AUT,2020-06-14,69
Austria,AUT,2020-06-15,79
Austria,AUT,2020-06-16,78
Austria,AUT,2020-06-17,71
Austria,AUT,2020-06-18,72
Austria,AUT,2020-06-19,75
Austria,AUT,2020-06-20,74
Austria,AUT,2020-06-21,69
Austria,AUT,2020-06-22,69
Austria,AUT,2020-06-23,68
Austria,AUT,2020-06-24,70
Austria,AUT,2020-06-25,71
Austria,AUT,2020-06-26,70
Austria,AUT,2020-06-27,71
Austria,AUT,2020-06-28,71
Austria,AUT,2020-06-29,74
Austria,AUT,2020-06-30,64
Austria,AUT,2020-07-01,74
Austria,AUT,2020-07-02,69
Austria,AUT,2020-07-03,72
Austria,AUT,2020-07-04,68
Austria,AUT,2020-07-05,72
Austria,AUT,2020-07-06,78
Austria,AUT,2020-07-07,91
Austria,AUT,2020-07-08,77
Austria,AUT,2020-07-09,78
Austria,AUT,2020-07-10,80
Austria,AUT,2020-07-11,77
Austria,AUT,2020-07-12,83
Austria,AUT,2020-07-13,82
Austria,AUT,2020-07-14,83
Austria,AUT,2020-07-15,96
Austria,AUT,2020-07-16,94
Austria,AUT,2020-07-17,99
Austria,AUT,2020-07-18,98
Austria,AUT,2020-07-19,99
Austria,AUT,2020-07-20,112
Austria,AUT,2020-07-21,114
Austria,AUT,2020-07-22,111
Austria,AUT,2020-07-23,102
Austria,AUT,2020-07-24,103
Austria,AUT,2020-07-25,101
Austria,AUT,2020-07-26,97
Austria,AUT,2020-07-27,95
Austria,AUT,2020-07-28,89
Austria,AUT,2020-07-29,94
Austria,AUT,2020-07-30,105
Austria,AUT,2020-07-31,100
Austria,AUT,2020-08-01,89
Austria,AUT,2020-08-02,93
Austria,AUT,2020-08-03,113
Austria,AUT,2020-08-04,107
Austria,AUT,2020-08-05,115
Austria,AUT,2020-08-06,117
Austria,AUT,2020-08-07,118
Austria,AUT,2020-08-08,120
Austria,AUT,2020-08-09,121
Austria,AUT,2020-08-10,116
Austria,AUT,2020-08-11,119
Austria,AUT,2020-08-12,118
Austria,AUT,2020-08-13,114
Austria,AUT,2020-08-14,110
Austria,AUT,2020-08-15,104
Austria,AUT,2020-08-16,84
Austria,AUT,2020-08-17,114
Austria,AUT,2020-08-18,116
Austria,AUT,2020-08-19,121
Austria,AUT,2020-08-20,116
Austria,AUT,2020-08-21,112
Austria,AUT,2020-08-22,116
Austria,AUT,2020-08-23,116
Austria,AUT,2020-08-24,135
Austria,AUT,2020-08-25,137
Austria,AUT,2020-08-26,141
Austria,AUT,2020-08-27,145
Austria,AUT,2020-08-28,146
Austria,AUT,2020-08-29,144
Austria,AUT,2020-08-30,140
Austria,AUT,2020-08-31,154
Austria,AUT,2020-09-01,149
Austria,AUT,2020-09-02,157
Austria,AUT,2020-09-03,161
Austria,AUT,2020-09-04,156
Austria,AUT,2020-09-05,157
Austria,AUT,2020-09-06,143
Austria,AUT,2020-09-07,163
Austria,AUT,2020-09-08,170
Austria,AUT,2020-09-09,197
Austria,AUT,2020-09-10,205
Austria,AUT,2020-09-11,204
Austria,AUT,2020-09-12,209
Austria,AUT,2020-09-13,226
Austria,AUT,2020-09-14,255
Austria,AUT,2020-09-15,293
Austria,AUT,2020-09-16,321
Austria,AUT,2020-09-17,319
Austria,AUT,2020-09-18,334
Austria,AUT,2020-09-19,349
Austria,AUT,2020-09-20,341
Austria,AUT,2020-09-21,364
Austria,AUT,2020-09-22,390
Austria,AUT,2020-09-23,413
Austria,AUT,2020-09-24,422
Austria,AUT,2020-09-25,411
Austria,AUT,2020-09-26,423
Austria,AUT,2020-09-27,446
Austria,AUT,2020-09-28,469
Austria,AUT,2020-09-29,491
Austria,AUT,2020-09-30,496
Austria,AUT,2020-10-01,493
Austria,AUT,2020-10-02,472
Austria,AUT,2020-10-03,494
Austria,AUT,2020-10-04,476
Austria,AUT,2020-10-05,488
Austria,AUT,2020-10-06,498
Austria,AUT,2020-10-07,525
Austria,AUT,2020-10-08,506
Austria,AUT,2020-10-09,508
Austria,AUT,2020-10-10,509
Austria,AUT,2020-10-11,527
Austria,AUT,2020-10-12,561
Austria,AUT,2020-10-13,611
Austria,AUT,2020-10-14,654
Austria,AUT,2020-10-15,664
Austria,AUT,2020-10-16,706
Austria,AUT,2020-10-17,724
Austria,AUT,2020-10-18,742
Austria,AUT,2020-10-19,799
Austria,AUT,2020-10-20,889
Austria,AUT,2020-10-21,960
Austria,AUT,2020-10-22,1002
Austria,AUT,2020-10-23,1058
Austria,AUT,2020-10-24,1177
Austria,AUT,2020-10-25,1225
Austria,AUT,2020-10-26,1330
Austria,AUT,2020-10-27,1400
Austria,AUT,2020-10-28,1569
Austria,AUT,2020-10-29,1692
Austria,AUT,2020-10-30,1803
Austria,AUT,2020-10-31,1867
Austria,AUT,2020-11-01,1948
Austria,AUT,2020-11-02,2161
Austria,AUT,2020-11-03,2431
Austria,AUT,2020-11-04,2584
Austria,AUT,2020-11-05,2737
Austria,AUT,2020-11-06,2935
Austria,AUT,2020-11-07,3006
Austria,AUT,2020-11-08,2992
Austria,AUT,2020-11-09,3228
Austria,AUT,2020-11-10,3549
Austria,AUT,2020-11-11,3719
Austria,AUT,2020-11-12,3811
Austria,AUT,2020-11-13,3922
Austria,AUT,2020-11-14,4006
Austria,AUT,2020-11-15,4178
Austria,AUT,2020-11-16,4297
Austria,AUT,2020-11-17,4525
Austria,AUT,2020-11-18,4592
Austria,AUT,2020-11-19,4614
Austria,AUT,2020-11-20,4629
Austria,AUT,2020-11-21,4597
Austria,AUT,2020-11-22,4458
Austria,AUT,2020-11-23,4548
Austria,AUT,2020-11-24,4689
Austria,AUT,2020-11-25,4576
Austria,AUT,2020-11-26,4461
Austria,AUT,2020-11-27,4405
Austria,AUT,2020-11-28,4279
Austria,AUT,2020-11-29,4251
Austria,AUT,2020-11-30,4340
Austria,AUT,2020-12-01,4482
Austria,AUT,2020-12-02,4245
Austria,AUT,2020-12-03,4082
Austria,AUT,2020-12-04,3980
Austria,AUT,2020-12-05,3877
Austria,AUT,2020-12-06,3802
Austria,AUT,2020-12-07,3885
Austria,AUT,2020-12-08,3917
Austria,AUT,2020-12-09,3854
Austria,AUT,2020-12-10,3780
Austria,AUT,2020-12-11,3651
Austria,AUT,2020-12-12,3599
Austria,AUT,2020-12-13,3444
Austria,AUT,2020-12-14,3479
Austria,AUT,2020-12-15,3524
Austria,AUT,2020-12-16,3410
Austria,AUT,2020-12-17,3220
Austria,AUT,2020-12-18,3073
Austria,AUT,2020-12-19,2964
Austria,AUT,2020-12-20,2887
Austria,AUT,2020-12-21,2871
Austria,AUT,2020-12-22,2922
Austria,AUT,2020-12-23,2775
Austria,AUT,2020-12-24,2648
Austria,AUT,2020-12-25,2454
Austria,AUT,2020-12-26,2455
Austria,AUT,2020-12-27,2457
Austria,AUT,2020-12-28,2510
Austria,AUT,2020-12-29,2527
Austria,AUT,2020-12-30,2407
Austria,AUT,2020-12-31,2342
Austria,AUT,2021-01-01,2243
Austria,AUT,2021-01-02,2243
Austria,AUT,2021-01-03,2227
Austria,AUT,2021-01-04,2321
Austria,AUT,2021-01-05,2404
Austria,AUT,2021-01-06,2383
Austria,AUT,2021-01-07,2354
Austria,AUT,2021-01-08,2371
Austria,AUT,2021-01-09,2326
Austria,AUT,2021-01-10,2246
Austria,AUT,2021-01-11,2297
Austria,AUT,2021-01-12,2301
Austria,AUT,2021-01-13,2179
Austria,AUT,2021-01-14,2086
Austria,AUT,2021-01-15,2042
Austria,AUT,2021-01-16,2010
Austria,AUT,2021-01-17,1963
Austria,AUT,2021-01-18,2007
Austria,AUT,2021-01-19,2061
Austria,AUT,2021-01-20,2006
Austria,AUT,2021-01-21,1946
Austria,AUT,2021-01-22,1917
Austria,AUT,2021-01-23,1848
Austria,AUT,2021-01-24,1841
Austria,AUT,2021-01-25,1869
Austria,AUT,2021-01-26,1896
Austria,AUT,2021-01-27,1830
Austria,AUT,2021-01-28,1782
Austria,AUT,2021-01-29,1723
Austria,AUT,2021-01-30,1682
Austria,AUT,2021-01-31,1684
Austria,AUT,2021-02-01,1727
Austria,AUT,2021-02-02,1729
Austria,AUT,2021-02-03,1686
Austria,AUT,2021-02-04,1640
Austria,AUT,2021-02-05,1604
Austria,AUT,2021-02-06,1589
Austria,AUT,2021-02-07,1560
Austria,AUT,2021-02-08,1580
Austria,AUT,2021-02-09,1597
Austria,AUT,2021-02-10,1527
Austria,AUT,2021-02-11,1477
Austria,AUT,2021-02-12,1414
Austria,AUT,2021-02-13,1329
Austria,AUT,2021-02-14,1311
Austria,AUT,2021-02-15,1362
Austria,AUT,2021-02-16,1353
Austria,AUT,2021-02-17,1331
Austria,AUT,2021-02-18,1291
Austria,AUT,2021-02-19,1291
Austria,AUT,2021-02-20,1260
Austria,AUT,2021-02-21,1272
Austria,AUT,2021-02-22,1337
Austria,AUT,2021-02-23,1350
Austria,AUT,2021-02-24,1319
Austria,AUT,2021-02-25,1289
Austria,AUT,2021-02-26,1278
Austria,AUT,2021-02-27,1248
Austria,AUT,2021-02-28,1305
Austria,AUT,2021-03-01,1369
Austria,AUT,2021-03-02,1425
Austria,AUT,2021-03-03,1410
Austria,AUT,2021-03-04,1444
Austria,AUT,2021-03-05,1439
Austria,AUT,2021-03-06,1454
Austria,AUT,2021-03-07,1472
Austria,AUT,2021-03-08,1559
Austria,AUT,2021-03-09,1616
Austria,AUT,2021-03-10,1597
Austria,AUT,2021-03-11,1584
Austria,AUT,2021-03-12,1615
Austria,AUT,2021-03-13,1641
Austria,AUT,2021-03-14,1674
Austria,AUT,2021-03-15,1779
Austria,AUT,2021-03-16,1833
Austria,AUT,2021-03-17,1845
Austria,AUT,2021-03-18,1839
Austria,AUT,2021-03-19,1862
Austria,AUT,2021-03-20,1831
Austria,AUT,2021-03-21,1911
Austria,AUT,2021-03-22,2009
Austria,AUT,2021-03-23,2052
Austria,AUT,2021-03-24,2085
Austria,AUT,2021-03-25,2096
Austria,AUT,2021-03-26,2164
Austria,AUT,2021-03-27,2159
Austria,AUT,2021-03-28,2154
Austria,AUT,2021-03-29,2247
Austria,AUT,2021-03-30,2308
Austria,AUT,2021-03-31,2318
Austria,AUT,2021-04-01,2299
Austria,AUT,2021-04-02,2290
Austria,AUT,2021-04-03,2188
Austria,AUT,2021-04-04,2233
Austria,AUT,2021-04-05,2341
Austria,AUT,2021-04-06,2437
Austria,AUT,2021-04-07,2460
Austria,AUT,2021-04-08,2386
Austria,AUT,2021-04-09,2384
Austria,AUT,2021-04-10,2318
Austria,AUT,2021-04-11,2304
Austria,AUT,2021-04-12,2414
Austria,AUT,2021-04-13,2348
Austria,AUT,2021-04-14,2276
Austria,AUT,2021-04-15,2157
Austria,AUT,2021-04-16,2110
Austria,AUT,2021-04-17,2056
Austria,AUT,2021-04-18,2021
Austria,AUT,2021-04-19,2122
Austria,AUT,2021-04-20,2092
Austria,AUT,2021-04-21,1968
Austria,AUT,2021-04-22,1924
Austria,AUT,2021-04-23,1874
Austria,AUT,2021-04-24,1817
Austria,AUT,2021-04-25,1800
Austria,AUT,2021-04-26,1853
Austria,AUT,2021-04-27,1913
Austria,AUT,2021-04-28,1789
Austria,AUT,2021-04-29,1722
Austria,AUT,2021-04-30,1660
Austria,AUT,2021-05-01,1563
Austria,AUT,2021-05-02,1563
Austria,AUT,2021-05-03,1624
Austria,AUT,2021-05-04,1618
Austria,AUT,2021-05-05,1547
Austria,AUT,2021-05-06,1448
Austria,AUT,2021-05-07,1381
Austria,AUT,2021-05-08,1292
Austria,AUT,2021-05-09,1274
Austria,AUT,2021-05-10,1248
Austria,AUT,2021-05-11,1215
Austria,AUT,2021-05-12,1134
Austria,AUT,2021-05-13,1011
Austria,AUT,2021-05-14,1008
Austria,AUT,2021-05-15,943
Austria,AUT,2021-05-16,897
Austria,AUT,2021-05-17,914
Austria,AUT,2021-05-18,878
Austria,AUT,2021-05-19,829
Austria,AUT,2021-05-20,767
Austria,AUT,2021-05-21,697
Austria,AUT,2021-05-22,643
Austria,AUT,2021-05-23,623
Austria,AUT,2021-05-24,592
Austria,AUT,2021-05-25,603
Austria,AUT,2021-05-26,547
Austria,AUT,2021-05-27,510
Austria,AUT,2021-05-28,456
Austria,AUT,2021-05-29,436
Austria,AUT,2021-05-30,413
Austria,AUT,2021-05-31,410
Austria,AUT,2021-06-01,415
Austria,AUT,2021-06-02,402
Austria,AUT,2021-06-03,373
Austria,AUT,2021-06-04,362
Austria,AUT,2021-06-05,438
Austria,AUT,2021-06-06,428
Austria,AUT,2021-06-07,426
Austria,AUT,2021-06-08,402
Austria,AUT,2021-06-09,370
Austria,AUT,2021-06-10,357
Austria,AUT,2021-06-11,326
Austria,AUT,2021-06-12,316
Austria,AUT,2021-06-13,318
Austria,AUT,2021-06-14,306
Austria,AUT,2021-06-15,299
Austria,AUT,2021-06-16,280
Austria,AUT,2021-06-17,271
Austria,AUT,2021-06-18,259
Austria,AUT,2021-06-19,247
Austria,AUT,2021-06-20,248
Austria,AUT,2021-06-21,244
Austria,AUT,2021-06-22,242
Austria,AUT,2021-06-23,227
Austria,AUT,2021-06-24,217
Austria,AUT,2021-06-25,195
Austria,AUT,2021-06-26,201
Austria,AUT,2021-06-27,185
Austria,AUT,2021-06-28,179
Austria,AUT,2021-06-29,185
Austria,AUT,2021-06-30,172
Austria,AUT,2021-07-01,165
Austria,AUT,2021-07-02,150
Austria,AUT,2021-07-03,143
Austria,AUT,2021-07-04,135
Austria,AUT,2021-07-05,128
Austria,AUT,2021-07-06,124
Austria,AUT,2021-07-07,118
Austria,AUT,2021-07-08,111
Austria,AUT,2021-07-09,109
Austria,AUT,2021-07-10,103
Austria,AUT,2021-07-11,99
Austria,AUT,2021-07-12,102
Austria,AUT,2021-07-13,112
Austria,AUT,2021-07-14,110
Austria,AUT,2021-07-15,112
Austria,AUT,2021-07-16,108
Austria,AUT,2021-07-17,115
Austria,AUT,2021-07-18,108
Austria,AUT,2021-07-19,113
Austria,AUT,2021-07-20,122
Austria,AUT,2021-07-21,111
Austria,AUT,2021-07-22,104
Austria,AUT,2021-07-23,100
Austria,AUT,2021-07-24,107
Austria,AUT,2021-07-25,104
Austria,AUT,2021-07-26,117
Austria,AUT,2021-07-27,121
Austria,AUT,2021-07-28,113
Austria,AUT,2021-07-29,123
Austria,AUT,2021-07-30,118
Austria,AUT,2021-07-31,123
Austria,AUT,2021-08-01,126
Austria,AUT,2021-08-02,130
Austria,AUT,2021-08-03,137
Austria,AUT,2021-08-04,127
Austria,AUT,2021-08-05,133
Austria,AUT,2021-08-06,146
Austria,AUT,2021-08-07,151
Austria,AUT,2021-08-08,163
Austria,AUT,2021-08-09,174
Austria,AUT,2021-08-10,192
Austria,AUT,2021-08-11,194
Austria,AUT,2021-08-12,199
Austria,AUT,2021-08-13,207
Austria,AUT,2021-08-14,220
Austria,AUT,2021-08-15,240
Austria,AUT,2021-08-16,257
Austria,AUT,2021-08-17,274
Austria,AUT,2021-08-18,288
Austria,AUT,2021-08-19,287
Austria,AUT,2021-08-20,315
Austria,AUT,2021-08-21,331
Austria,AUT,2021-08-22,351
Austria,AUT,2021-08-23,380
Austria,AUT,2021-08-24,403
Austria,AUT,2021-08-25,420
Austria,AUT,2021-08-26,409
Austria,AUT,2021-08-27,421
Austria,AUT,2021-08-28,425
Austria,AUT,2021-08-29,456
Austria,AUT,2021-08-30,479
Austria,AUT,2021-08-31,526
Austria,AUT,2021-09-01,542
Austria,AUT,2021-09-02,539
Austria,AUT,2021-09-03,549
Austria,AUT,2021-09-04,549
Austria,AUT,2021-09-05,552
Austria,AUT,2021-09-06,584
Austria,AUT,2021-09-07,628
Austria,AUT,2021-09-08,656
Austria,AUT,2021-09-09,657
Austria,AUT,2021-09-10,678
Austria,AUT,2021-09-11,685
Austria,AUT,2021-09-12,710
Austria,AUT,2021-09-13,759
Austria,AUT,2021-09-14,805
Austria,AUT,2021-09-15,814
Austria,AUT,2021-09-16,823
Austria,AUT,2021-09-17,851
Austria,AUT,2021-09-18,865
Austria,AUT,2021-09-19,861
Austria,AUT,2021-09-20,884
Austria,AUT,2021-09-21,880
Austria,AUT,2021-09-22,861
Austria,AUT,2021-09-23,855
Austria,AUT,2021-09-24,867
Austria,AUT,2021-09-25,848
Austria,AUT,2021-09-26,861
Austria,AUT,2021-09-27,893
Austria,AUT,2021-09-28,887
Austria,AUT,2021-09-29,870
Austria,AUT,2021-09-30,852
Austria,AUT,2021-10-01,848
Austria,AUT,2021-10-02,832
Austria,AUT,2021-10-03,822
Austria,AUT,2021-10-04,841
Austria,AUT,2021-10-05,864
Austria,AUT,2021-10-06,855
Austria,AUT,2021-10-07,845
Austria,AUT,2021-10-08,845
Austria,AUT,2021-10-09,821
Austria,AUT,2021-10-10,822
Austria,AUT,2021-10-11,849
Austria,AUT,2021-10-12,880
Austria,AUT,2021-10-13,867
Austria,AUT,2021-10-14,873
Austria,AUT,2021-10-15,878
Austria,AUT,2021-10-16,876
Austria,AUT,2021-10-17,873
Austria,AUT,2021-10-18,917
Austria,AUT,2021-10-19,947
Austria,AUT,2021-10-20,963
Austria,AUT,2021-10-21,987
Austria,AUT,2021-10-22,1015
Austria,AUT,2021-10-23,1038
Austria,AUT,2021-10-24,1058
Austria,AUT,2021-10-25,1143
Austria,AUT,2021-10-26,1194
Austria,AUT,2021-10-27,1263
Austria,AUT,2021-10-28,1308
Austria,AUT,2021-10-29,1380
Austria,AUT,2021-10-30,1404
Austria,AUT,2021-10-31,1474
Austria,AUT,2021-11-01,1568
Austria,AUT,2021-11-02,1701
Austria,AUT,2021-11-03,1780
Austria,AUT,2021-11-04,1837
Austria,AUT,2021-11-05,1849
Austria,AUT,2021-11-06,1874
Austria,AUT,2021-11-07,1937
Austria,AUT,2021-11-08,2046
Austria,AUT,2021-11-09,2176
Austria,AUT,2021-11-10,2228
Austria,AUT,2021-11-11,2288
Austria,AUT,2021-11-12,2324
Austria,AUT,2021-11-13,2294
Austria,AUT,2021-11-14,2352
Austria,AUT,2021-11-15,2525
Austria,AUT,2021-11-16,2584
Austria,AUT,2021-11-17,2744
Austria,AUT,2021-11-18,2837
Austria,AUT,2021-11-19,2878
Austria,AUT,2021-11-20,2872
Austria,AUT,2021-11-21,2958
Austria,AUT,2021-11-22,3133
Austria,AUT,2021-11-23,3153
Austria,AUT,2021-11-24,3235
Austria,AUT,2021-11-25,3273
Austria,AUT,2021-11-26,3270
Austria,AUT,2021-11-27,3221
Austria,AUT,2021-11-28,3247
Austria,AUT,2021-11-29,3397
Austria,AUT,2021-11-30,3415
Austria,AUT,2021-12-01,3302
Austria,AUT,2021-12-02,3187
Austria,AUT,2021-12-03,3172
Austria,AUT,2021-12-04,3076
Austria,AUT,2021-12-05,3056
Austria,AUT,2021-12-06,3129
Austria,AUT,2021-12-07,3035
Austria,AUT,2021-12-08,2868
Austria,AUT,2021-12-09,2789
Austria,AUT,2021-12-10,2637
Austria,AUT,2021-12-11,2450
Austria,AUT,2021-12-12,2427
Austria,AUT,2021-12-13,2452
Austria,AUT,2021-12-14,2333
Austria,AUT,2021-12-15,2211
Austria,AUT,2021-12-16,2049
Austria,AUT,2021-12-17,1945
Austria,AUT,2021-12-18,1774
Austria,AUT,2021-12-19,1758
Austria,AUT,2021-12-20,1756
Austria,AUT,2021-12-21,1653
Austria,AUT,2021-12-22,1535
Austria,AUT,2021-12-23,1436
Austria,AUT,2021-12-24,1285
Austria,AUT,2021-12-25,1211
Austria,AUT,2021-12-26,1203
Austria,AUT,2021-12-27,1209
Austria,AUT,2021-12-28,1160
Austria,AUT,2021-12-29,1128
Austria,AUT,2021-12-30,1098
Austria,AUT,2021-12-31,1040
Austria,AUT,2022-01-01,994
Austria,AUT,2022-01-02,970
Austria,AUT,2022-01-03,1028
Austria,AUT,2022-01-04,1025
Austria,AUT,2022-01-05,1000
Austria,AUT,2022-01-06,944
Austria,AUT,2022-01-07,914
Austria,AUT,2022-01-08,897
Austria,AUT,2022-01-09,903
Austria,AUT,2022-01-10,953
Austria,AUT,2022-01-11,908
Austria,AUT,2022-01-12,893
Austria,AUT,2022-01-13,876
Austria,AUT,2022-01-14,902
Austria,AUT,2022-01-15,865
Austria,AUT,2022-01-16,891
Austria,AUT,2022-01-17,959
Austria,AUT,2022-01-18,1025
Austria,AUT,2022-01-19,1047
Austria,AUT,2022-01-20,1088
Austria,AUT,2022-01-21,1102
Austria,AUT,2022-01-22,1109
Austria,AUT,2022-01-23,1139
Austria,AUT,2022-01-24,1239
Austria,AUT,2022-01-25,1304
Austria,AUT,2022-01-26,1313
Austria,AUT,2022-01-27,1302
Austria,AUT,2022-01-28,1396
Austria,AUT,2022-01-29,1392
